time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
8.442000,-300.023000,-1100.198069,-300.023746,0.000000,-15.020370,1.464844,0.000743,0.579834,0.580811,1.584661
8.444000,-300.023000,-1100.197482,-300.023756,0.000000,17.595291,-0.292969,0.000756,0.469971,0.404663,0.584714
8.446000,-300.023000,-1100.197902,-300.023736,0.000000,-12.588501,0.585938,0.000736,0.469971,0.861694,1.296540
8.448000,-300.023000,-1100.197687,-300.023727,0.000000,6.437302,0.292969,0.000727,1.031494,0.366577,1.279592
8.450000,-300.023000,-1100.197544,-300.023736,0.000000,4.291534,-0.292969,0.000736,1.031494,0.856934,0.762671
8.452000,-300.023000,-1100.197916,-300.023688,0.000000,-11.157990,1.464844,0.000688,1.763916,0.618896,1.821936
8.454000,-300.023000,-1100.197330,-300.023707,0.000000,17.595291,-0.585938,0.000707,1.763916,0.623657,0.703352
8.456000,-300.023000,-1100.197854,-300.023668,0.000000,-15.735626,1.171875,0.000668,1.953125,0.942627,1.711772
8.458000,-300.023000,-1100.197458,-300.023668,0.000000,11.873245,0.000000,0.000668,1.953125,0.490356,1.288066
8.460000,-300.023000,-1100.197501,-300.023648,0.000000,-1.287460,0.585938,0.000648,1.483154,1.023560,1.160955
8.462000,-300.023000,-1100.197692,-300.023600,0.000000,-5.722046,1.464844,0.000600,1.483154,0.652222,1.915151
8.464000,-300.023000,-1100.197206,-300.023600,0.000000,14.591217,0.000000,0.000600,1.007080,0.828369,0.906731
8.466000,-300.023000,-1100.197701,-300.023541,0.000000,-14.877319,1.757812,0.000541,1.007080,0.961670,1.982944
8.468000,-300.023000,-1100.197220,-300.023521,0.000000,14.448166,0.585938,0.000521,1.135254,0.633179,1.288066
8.470000,-300.023000,-1100.197415,-300.023492,0.000000,-5.865097,0.878906,0.000492,1.135254,1.114014,1.516868
8.472000,-300.023000,-1100.197425,-300.023473,0.000000,-0.286102,0.585938,0.000473,1.751709,0.699829,1.898203
8.474000,-300.023000,-1100.197091,-300.023453,0.000000,10.013580,0.585938,0.000453,1.751709,0.975952,1.135532
8.476000,-300.023000,-1100.197506,-300.023404,0.000000,-12.445450,1.464844,0.000404,2.185059,0.961670,2.101582
8.478000,-300.023000,-1100.197024,-300.023404,0.000000,14.448166,0.000000,0.000404,2.185059,0.761719,1.313489
8.480000,-300.023000,-1100.197310,-300.023365,0.000000,-8.583069,1.171875,0.000365,2.044678,1.137817,1.762617
8.482000,-300.023000,-1100.197196,-300.023336,0.000000,3.433228,0.878906,0.000336,2.044678,0.742676,1.847358
8.484000,-300.023000,-1100.197001,-300.023326,0.000000,5.865097,0.292969,0.000326,1.538086,1.071167,1.313489
8.486000,-300.023000,-1100.197320,-300.023268,0.000000,-9.584427,1.757812,0.000268,1.538086,0.942627,2.143953
8.488000,-300.023000,-1100.196877,-300.023268,0.000000,13.303757,0.000000,0.000268,1.312256,0.856934,1.330437
8.490000,-300.023000,-1100.197210,-300.023229,0.000000,-10.013580,1.171875,0.000229,1.312256,1.133057,1.915151
8.492000,-300.023000,-1100.197001,-300.023209,0.000000,6.294250,0.585938,0.000209,1.629639,0.771240,1.771091
8.494000,-300.023000,-1100.196929,-300.023209,0.000000,2.145767,0.000000,0.000209,1.629639,1.123535,1.457549
8.496000,-300.023000,-1100.197163,-300.023170,0.000000,-7.009506,1.171875,0.000170,2.111816,0.909302,2.135478
8.498000,-300.023000,-1100.196757,-300.023160,0.000000,12.159348,0.292969,0.000160,2.111816,0.923584,1.321963
8.500000,-300.023000,-1100.197124,-300.023141,0.000000,-11.014938,0.585938,0.000141,2.221680,1.109253,2.016841
8.502000,-300.023000,-1100.196843,-300.023131,0.000000,8.440018,0.292969,0.000131,2.221680,0.790283,1.677876
8.504000,-300.023000,-1100.196881,-300.023111,0.000000,-1.144409,0.585938,0.000111,1.831055,1.152100,1.567712
8.506000,-300.023000,-1100.197024,-300.023072,0.000000,-4.291534,1.171875,0.000072,1.831055,0.875977,2.084634
8.508000,-300.023000,-1100.196676,-300.023063,0.000000,10.442734,0.292969,0.000063,1.416016,0.975952,1.321963
8.510000,-300.023000,-1100.197053,-300.023023,0.000000,-11.301041,1.171875,0.000023,1.416016,1.075928,2.084634
8.512000,-300.023000,-1100.196705,-300.023023,0.000000,10.442734,0.000000,0.000023,1.464844,0.799805,1.559238
8.514000,-300.023000,-1100.196848,-300.023014,0.000000,-4.291534,0.292969,0.000014,1.464844,1.152100,1.660928
8.516000,-300.023000,-1100.196900,-300.023004,0.000000,-1.573563,0.292969,0.000004,1.898193,0.828369,1.991418
8.518000,-300.023000,-1100.196619,-300.023014,0.000000,8.440018,-0.292969,0.000014,1.898193,1.009277,1.305015
8.520000,-300.023000,-1100.196991,-300.022984,0.000000,-11.157990,0.878906,-0.000016,2.203369,1.014038,2.093108
8.522000,-300.023000,-1100.196600,-300.022975,0.000000,11.730194,0.292969,-0.000025,2.203369,0.804565,1.432126
8.524000,-300.023000,-1100.196843,-300.022945,0.000000,-7.295609,0.878906,-0.000055,2.001953,1.133057,1.728721
8.526000,-300.023000,-1100.196786,-300.022926,0.000000,1.716614,0.585938,-0.000074,2.001953,0.776001,1.864307
8.528000,-300.023000,-1100.196595,-300.022926,0.000000,5.722046,0.000000,-0.000074,1.495361,1.037842,1.296540
8.530000,-300.023000,-1100.196939,-300.022896,0.000000,-10.299683,0.878906,-0.000104,1.495361,0.937866,2.076160
8.532000,-300.023000,-1100.196514,-300.022906,0.000000,12.731552,-0.292969,-0.000094,1.245117,0.809326,1.271118
8.534000,-300.023000,-1100.196853,-300.022887,0.000000,-10.156631,0.585938,-0.000113,1.245117,1.094971,1.796514
8.536000,-300.023000,-1100.196681,-300.022867,0.000000,5.149841,0.585938,-0.000133,1.544189,0.709351,1.686350
8.538000,-300.023000,-1100.196600,-300.022867,0.000000,2.431870,0.000000,-0.000133,1.544189,1.047363,1.288066
8.540000,-300.023000,-1100.196886,-300.022857,0.000000,-8.583069,0.292969,-0.000143,1.995850,0.842651,2.016841
8.542000,-300.023000,-1100.196462,-300.022867,0.000000,12.731552,-0.292969,-0.000133,1.995850,0.818848,1.127058
8.544000,-300.023000,-1100.196877,-300.022838,0.000000,-12.445450,0.878906,-0.000162,2.056885,1.028320,1.838884
8.546000,-300.023000,-1100.196590,-300.022828,0.000000,8.583069,0.292969,-0.000172,2.056885,0.652222,1.474497
8.548000,-300.023000,-1100.196638,-300.022818,0.000000,-1.430511,0.292969,-0.000182,1.593018,1.047363,1.313489
8.550000,-300.023000,-1100.196834,-300.022789,0.000000,-5.865097,0.878906,-0.000211,1.593018,0.733154,1.906677
8.552000,-300.023000,-1100.196433,-300.022809,0.000000,12.016296,-0.585938,-0.000191,1.086426,0.837891,0.991472
8.554000,-300.023000,-1100.196900,-300.022789,0.000000,-14.019012,0.585938,-0.000211,1.086426,0.942627,1.872781
8.556000,-300.023000,-1100.196505,-300.022799,0.000000,11.873245,-0.292969,-0.000201,1.098633,0.609375,1.237222
8.558000,-300.023000,-1100.196700,-300.022799,0.000000,-5.865097,0.000000,-0.000201,1.098633,1.028320,1.364333
8.560000,-300.023000,-1100.196767,-300.022789,0.000000,-2.002716,0.292969,-0.000211,1.586914,0.618896,1.737195
8.562000,-300.023000,-1100.196452,-300.022799,0.000000,9.441376,-0.292969,-0.000201,1.586914,0.856934,0.898257
8.564000,-300.023000,-1100.196919,-300.022770,0.000000,-14.019012,0.878906,-0.000230,1.953125,0.833130,1.872781
8.566000,-300.023000,-1100.196438,-300.022779,0.000000,14.448166,-0.292969,-0.000221,1.953125,0.595093,0.982998
8.568000,-300.023000,-1100.196786,-300.022779,0.000000,-10.442734,0.000000,-0.000221,1.727295,0.980713,1.440601
8.570000,-300.023000,-1100.196686,-300.022770,0.000000,3.004074,0.292969,-0.000230,1.727295,0.518921,1.499919
8.572000,-300.023000,-1100.196505,-300.022779,0.000000,5.435944,-0.292969,-0.000221,1.110840,0.875977,0.855886
8.574000,-300.023000,-1100.196919,-300.022750,0.000000,-12.445450,0.878906,-0.000250,1.110840,0.699829,1.813462
8.576000,-300.023000,-1100.196404,-300.022770,0.000000,15.449524,-0.585938,-0.000230,0.738525,0.599854,0.762671
8.578000,-300.023000,-1100.196877,-300.022760,0.000000,-14.162064,0.292969,-0.000240,0.738525,0.909302,1.525342
8.580000,-300.023000,-1100.196600,-300.022770,0.000000,8.296967,-0.292969,-0.000230,1.007080,0.437988,1.220273
8.582000,-300.023000,-1100.196605,-300.022789,0.000000,-0.143051,-0.585938,-0.000211,1.007080,0.890259,0.906731
8.584000,-300.023000,-1100.196896,-300.022730,0.000000,-8.726120,1.757812,-0.000270,1.599121,0.557007,1.694824
8.586000,-300.023000,-1100.196404,-300.022760,0.000000,14.734268,-0.878906,-0.000240,1.599121,0.633179,0.584714
8.588000,-300.023000,-1100.196958,-300.022730,0.000000,-16.593933,0.878906,-0.000270,1.788330,0.804565,1.601609
8.590000,-300.023000,-1100.196519,-300.022750,0.000000,13.160706,-0.585938,-0.000250,1.788330,0.390381,0.915205
8.592000,-300.023000,-1100.196729,-300.022750,0.000000,-6.294250,0.000000,-0.000250,1.324463,0.885498,0.999946
8.594000,-300.023000,-1100.196834,-300.022740,0.000000,-3.147125,0.292969,-0.000260,1.324463,0.418945,1.482971
8.596000,-300.023000,-1100.196462,-300.022770,0.000000,11.157990,-0.878906,-0.000230,0.659180,0.676025,0.499973
8.598000,-300.023000,-1100.197010,-300.022730,0.000000,-16.450882,1.171875,-0.000270,0.659180,0.666504,1.627031
8.600000,-300.023000,-1100.196462,-300.022760,0.000000,16.450882,-0.878906,-0.000240,0.482178,0.385620,0.618611
8.602000,-300.023000,-1100.196867,-300.022750,0.000000,-12.159348,0.292969,-0.000250,0.482178,0.837891,1.135532
8.604000,-300.023000,-1100.196748,-300.022750,0.000000,3.576279,0.000000,-0.000250,0.958252,0.299927,1.194851
8.606000,-300.023000,-1100.196562,-300.022770,0.000000,5.578995,-0.585938,-0.000230,0.958252,0.723633,0.499973
8.608000,-300.023000,-1100.197020,-300.022730,0.000000,-13.732910,1.171875,-0.000270,1.519775,0.499878,1.567712
8.610000,-300.023000,-1100.196443,-300.022770,0.000000,17.309189,-1.171875,-0.000230,1.519775,0.428467,0.364387
8.612000,-300.023000,-1100.196996,-300.022750,0.000000,-16.593933,0.585938,-0.000250,1.544189,0.742676,1.288066
8.614000,-300.023000,-1100.196633,-300.022770,0.000000,10.871887,-0.585938,-0.000230,1.544189,0.242798,0.821990
8.616000,-300.023000,-1100.196724,-300.022779,0.000000,-2.717972,-0.292969,-0.000221,0.970459,0.752197,0.635559
8.618000,-300.023000,-1100.196958,-300.022750,0.000000,-7.009506,0.878906,-0.000250,0.970459,0.323730,1.372808
8.620000,-300.023000,-1100.196495,-300.022799,0.000000,13.875961,-1.464844,-0.000201,0.347900,0.504639,0.237275
8.622000,-300.023000,-1100.197086,-300.022760,0.000000,-17.738342,1.171875,-0.000240,0.347900,0.590332,1.398230
8.624000,-300.023000,-1100.196552,-300.022770,0.000000,16.021729,-0.292969,-0.000230,0.292969,0.252319,0.466077
8.626000,-300.023000,-1100.196905,-300.022760,0.000000,-10.585785,0.292969,-0.000240,0.292969,0.728394,0.855886
8.628000,-300.023000,-1100.196843,-300.022760,0.000000,1.859665,0.000000,-0.000240,0.799561,0.195190,1.042317
8.630000,-300.023000,-1100.196614,-300.022799,0.000000,6.866455,-1.171875,-0.000201,0.799561,0.585571,0.262698
8.632000,-300.023000,-1100.197101,-300.022760,0.000000,-14.591217,1.171875,-0.000240,1.336670,0.399902,1.372808
8.634000,-300.023000,-1100.196519,-300.022799,0.000000,17.452240,-1.171875,-0.000201,1.336670,0.304688,0.186431
8.636000,-300.023000,-1100.197062,-300.022770,0.000000,-16.307831,0.878906,-0.000230,1.330566,0.637939,1.076213
8.638000,-300.023000,-1100.196714,-300.022789,0.000000,10.442734,-0.585938,-0.000211,1.330566,0.138062,0.644033
8.640000,-300.023000,-1100.196795,-300.022789,0.000000,-2.431870,0.000000,-0.000211,0.750732,0.633179,0.432180
8.642000,-300.023000,-1100.197029,-300.022770,0.000000,-7.009506,0.585938,-0.000230,0.750732,0.218994,1.177903
8.644000,-300.023000,-1100.196567,-300.022799,0.000000,13.875961,-0.878906,-0.000201,0.152588,0.395142,0.050845
8.646000,-300.023000,-1100.197158,-300.022770,0.000000,-17.738342,0.878906,-0.000230,0.152588,0.476074,1.220273
8.648000,-300.023000,-1100.196614,-300.022799,0.000000,16.307831,-0.878906,-0.000201,0.079346,0.152344,0.254224
8.650000,-300.022989,-1100.196996,-300.022789,0.251207,-11.444092,0.292969,-0.000214,0.079346,0.618896,0.703352
8.652000,-300.022917,-1100.196900,-300.022789,1.781664,2.861023,0.000000,-0.000232,0.573730,0.095215,0.821990
8.654000,-300.022739,-1100.196705,-300.022828,4.657520,5.865097,-1.171875,-0.000223,0.573730,0.495117,0.118638
8.656000,-300.022500,-1100.197153,-300.022799,6.787914,-13.446808,0.878906,-0.000250,1.153564,0.290405,1.228748
8.658000,-300.022261,-1100.196552,-300.022828,7.181250,18.024445,-0.878906,-0.000130,1.153564,0.276123,0.127112
8.660000,-300.022083,-1100.197067,-300.022789,5.718336,-15.449524,1.171875,0.000030,1.428223,0.647461,1.220273
8.662000,-300.022021,-1100.196648,-300.022789,2.606050,12.588501,0.000000,0.000298,1.428223,0.238037,0.847412
8.664000,-300.022000,-1100.196710,-300.022779,0.884947,-1.859665,0.292969,0.000529,1.129150,0.818848,0.805041
8.666000,-300.022000,-1100.196905,-300.022730,0.131112,-5.865097,1.464844,0.000641,1.129150,0.442749,1.584661
8.668000,-300.022000,-1100.196424,-300.022760,0.000000,14.448166,-0.878906,0.000737,0.628662,0.642700,0.525395
8.670000,-300.022000,-1100.196986,-300.022730,0.000000,-16.880035,0.878906,0.000728,0.628662,0.780762,1.728721
8.672000,-300.022000,-1100.196443,-300.022740,0.000000,16.307831,-0.292969,0.000740,0.738525,0.442749,0.915205
8.674000,-300.022000,-1100.196729,-300.022730,0.000000,-8.583069,0.292969,0.000730,0.738525,0.990234,1.288066
8.676000,-300.022000,-1100.196710,-300.022721,0.000000,0.572205,0.292969,0.000721,1.446533,0.499878,1.660928
8.678000,-300.022000,-1100.196366,-300.022740,0.000000,10.299683,-0.585938,0.000740,1.446533,0.890259,0.821990
8.680000,-300.022000,-1100.196872,-300.022672,0.000000,-15.163422,2.050781,0.000672,2.075195,0.818848,2.033789
8.682000,-300.022000,-1100.196261,-300.022682,0.000000,18.310547,-0.292969,0.000682,2.075195,0.642700,0.982998
8.684000,-300.022000,-1100.196695,-300.022652,0.000000,-13.017654,0.878906,0.000652,2.026367,1.099731,1.720247
8.686000,-300.022000,-1100.196466,-300.022643,0.000000,6.866455,0.292969,0.000643,2.026367,0.595093,1.669402
8.688000,-300.022000,-1100.196314,-300.022633,0.000000,4.577637,0.292969,0.000633,1.458740,1.080688,1.169429
8.690000,-300.022000,-1100.196671,-300.022584,0.000000,-10.728836,1.464844,0.000584,1.458740,0.837891,2.177849
8.692000,-300.022000,-1100.196099,-300.022594,0.000000,17.166138,-0.292969,0.000594,1.116943,0.837891,1.101636
8.694000,-300.022000,-1100.196586,-300.022545,0.000000,-14.591217,1.464844,0.000545,1.116943,1.137817,2.050737
8.696000,-300.022000,-1100.196218,-300.022535,0.000000,11.014938,0.292969,0.000535,1.470947,0.704590,1.660928
8.698000,-300.022000,-1100.196238,-300.022516,0.000000,-0.572205,0.585938,0.000516,1.470947,1.199707,1.508394
8.700000,-300.022000,-1100.196424,-300.022467,0.000000,-5.578995,1.464844,0.000467,2.117920,0.861694,2.203271
8.702000,-300.022000,-1100.195961,-300.022477,0.000000,13.875961,-0.292969,0.000477,2.117920,0.994995,1.262644
8.704000,-300.022000,-1100.196419,-300.022408,0.000000,-13.732910,2.050781,0.000408,2.410889,1.137817,2.228694
8.706000,-300.022000,-1100.195994,-300.022389,0.000000,12.731552,0.585938,0.000389,2.410889,0.814087,1.643979
8.708000,-300.022000,-1100.196142,-300.022350,0.000000,-4.434586,1.171875,0.000350,2.081299,1.256836,1.771091
8.710000,-300.022000,-1100.196185,-300.022320,0.000000,-1.287460,0.878906,0.000320,2.081299,0.880737,2.177849
8.712000,-300.022000,-1100.195851,-300.022320,0.000000,10.013580,0.000000,0.000320,1.574707,1.104492,1.406704
8.714000,-300.022000,-1100.196252,-300.022262,0.000000,-12.016296,1.757812,0.000262,1.574707,1.114014,2.313435
8.716000,-300.022000,-1100.195808,-300.022262,0.000000,13.303757,0.000000,0.000262,1.525879,0.895020,1.593135
8.718000,-300.022000,-1100.196056,-300.022223,0.000000,-7.438660,1.171875,0.000223,1.525879,1.266357,1.940574
8.720000,-300.022000,-1100.195990,-300.022193,0.000000,2.002716,0.878906,0.000193,1.977539,0.885498,2.093108
8.722000,-300.022000,-1100.195765,-300.022184,0.000000,6.723404,0.292969,0.000184,1.977539,1.171143,1.516868
8.724000,-300.022000,-1100.196114,-300.022135,0.000000,-10.442734,1.464844,0.000135,2.398682,1.075928,2.347331
8.726000,-300.022000,-1100.195670,-300.022135,0.000000,13.303757,0.000000,0.000135,2.398682,0.952148,1.550764
8.728000,-300.022000,-1100.195990,-300.022115,0.000000,-9.584427,0.585938,0.000115,2.325439,1.247314,2.067685
8.730000,-300.022000,-1100.195818,-300.022105,0.000000,5.149841,0.292969,0.000105,2.325439,0.875977,1.991418
8.732000,-300.022000,-1100.195713,-300.022096,0.000000,3.147125,0.292969,0.000096,1.849365,1.213989,1.593135
8.734000,-300.022000,-1100.195980,-300.022057,0.000000,-8.010864,1.171875,0.000057,1.849365,1.023560,2.313435
8.736000,-300.022000,-1100.195565,-300.022057,0.000000,12.445450,0.000000,0.000057,1.519775,0.994995,1.491445
8.738000,-300.022000,-1100.195937,-300.022027,0.000000,-11.157990,0.878906,0.000027,1.519775,1.213989,2.152427
8.740000,-300.022000,-1100.195675,-300.022008,0.000000,7.867813,0.585938,0.000008,1.733398,0.866455,1.855832
8.742000,-300.022000,-1100.195689,-300.021998,0.000000,-0.429153,0.292969,-0.000002,1.733398,1.228271,1.669402
8.744000,-300.022000,-1100.195870,-300.021969,0.000000,-5.435944,0.878906,-0.000031,2.203369,0.961670,2.254116
8.746000,-300.022000,-1100.195494,-300.021979,0.000000,11.301041,-0.292969,-0.000021,2.203369,1.033081,1.432126
8.748000,-300.022000,-1100.195899,-300.021949,0.000000,-12.159348,0.878906,-0.000051,2.380371,1.156860,2.203271
8.750000,-300.022000,-1100.195551,-300.021949,0.000000,10.442734,0.000000,-0.000051,2.380371,0.852173,1.686350
8.752000,-300.022000,-1100.195689,-300.021939,0.000000,-4.148483,0.292969,-0.000061,2.026367,1.223511,1.737195
8.754000,-300.022000,-1100.195770,-300.021930,0.000000,-2.431870,0.292969,-0.000070,2.026367,0.885498,2.135478
8.756000,-300.022000,-1100.195456,-300.021920,0.000000,9.441376,0.292969,-0.000080,1.519775,1.061646,1.372808
8.758000,-300.022000,-1100.195866,-300.021881,0.000000,-12.302399,1.171875,-0.000119,1.519775,1.080688,2.220220
8.760000,-300.022000,-1100.195451,-300.021881,0.000000,12.445450,0.000000,-0.000119,1.428223,0.842651,1.508394
8.762000,-300.022000,-1100.195708,-300.021861,0.000000,-7.724762,0.585938,-0.000139,1.428223,1.199707,1.804988
8.764000,-300.022000,-1100.195665,-300.021842,0.000000,1.287460,0.585938,-0.000158,1.837158,0.804565,1.965996
8.766000,-300.022000,-1100.195451,-300.021852,0.000000,6.437302,-0.292969,-0.000148,1.837158,1.085449,1.330437
8.768000,-300.022000,-1100.195837,-300.021813,0.000000,-11.587143,1.171875,-0.000188,2.239990,0.980713,2.186323
8.770000,-300.022000,-1100.195379,-300.021842,0.000000,13.732910,-0.878906,-0.000158,2.239990,0.837891,1.313489
8.772000,-300.022000,-1100.195751,-300.021832,0.000000,-11.157990,0.292969,-0.000168,2.130127,1.147339,1.872781
8.774000,-300.022000,-1100.195570,-300.021822,0.000000,5.435944,0.292969,-0.000178,2.130127,0.728394,1.754143
8.776000,-300.022000,-1100.195489,-300.021813,0.000000,2.431870,0.292969,-0.000188,1.593018,1.094971,1.321963
8.778000,-300.022000,-1100.195799,-300.021793,0.000000,-9.298325,0.585938,-0.000207,1.593018,0.866455,2.110056
8.780000,-300.022000,-1100.195341,-300.021813,0.000000,13.732910,-0.585938,-0.000188,1.171875,0.847412,1.135532
8.782000,-300.022000,-1100.195799,-300.021803,0.000000,-13.732910,0.292969,-0.000197,1.171875,1.071167,1.932100
8.784000,-300.022000,-1100.195484,-300.021793,0.000000,9.441376,0.292969,-0.000207,1.342773,0.661743,1.508394
8.786000,-300.022000,-1100.195556,-300.021783,0.000000,-2.145767,0.292969,-0.000217,1.342773,1.090210,1.364333
8.788000,-300.022000,-1100.195756,-300.021764,0.000000,-6.008148,0.585938,-0.000236,1.873779,0.742676,1.982944
8.790000,-300.022000,-1100.195336,-300.021783,0.000000,12.588501,-0.585938,-0.000217,1.873779,0.871216,0.999946
8.792000,-300.022000,-1100.195842,-300.021764,0.000000,-15.163422,0.585938,-0.000236,2.117920,0.971191,1.965996
8.794000,-300.022000,-1100.195408,-300.021783,0.000000,13.017654,-0.585938,-0.000217,2.117920,0.623657,1.245696
8.796000,-300.022000,-1100.195646,-300.021773,0.000000,-7.152557,0.292969,-0.000227,1.745605,1.066406,1.432126
8.798000,-300.022000,-1100.195689,-300.021773,0.000000,-1.287460,0.000000,-0.000227,1.745605,0.623657,1.771091
8.800000,-300.022000,-1100.195374,-300.021783,0.000000,9.441376,-0.292969,-0.000217,1.110840,0.899780,0.915205
8.802000,-300.022000,-1100.195870,-300.021734,0.000000,-14.877319,1.464844,-0.000266,1.110840,0.842651,1.957522
8.804000,-300.022000,-1100.195346,-300.021744,0.000000,15.735626,-0.292969,-0.000256,0.891113,0.618896,0.974524
8.806000,-300.022000,-1100.195751,-300.021734,0.000000,-12.159348,0.292969,-0.000266,0.891113,1.018799,1.525342
8.808000,-300.022000,-1100.195608,-300.021744,0.000000,4.291534,-0.292969,-0.000256,1.300049,0.514160,1.516868
8.810000,-300.022000,-1100.195456,-300.021764,0.000000,4.577637,-0.585938,-0.000236,1.300049,0.928345,0.898257
8.812000,-300.022000,-1100.195875,-300.021744,0.000000,-12.588501,0.585938,-0.000256,1.855469,0.699829,1.889729
8.814000,-300.022000,-1100.195327,-300.021773,0.000000,16.450882,-0.878906,-0.000227,1.855469,0.633179,0.745723
8.816000,-300.022000,-1100.195856,-300.021744,0.000000,-15.878677,0.878906,-0.000256,1.892090,0.933105,1.627031
8.818000,-300.022000,-1100.195518,-300.021744,0.000000,10.156631,0.000000,-0.000256,1.892090,0.437988,1.203325
8.820000,-300.022000,-1100.195580,-300.021754,0.000000,-1.859665,-0.292969,-0.000246,1.300049,0.942627,0.966050
8.822000,-300.022000,-1100.195837,-300.021734,0.000000,-7.724762,0.585938,-0.000266,1.300049,0.542725,1.728721
8.824000,-300.022000,-1100.195351,-300.021764,0.000000,14.591217,-0.878906,-0.000236,0.695801,0.685547,0.584714
8.826000,-300.022000,-1100.195942,-300.021744,0.000000,-17.738342,0.585938,-0.000256,0.695801,0.809326,1.703298
8.828000,-300.022000,-1100.195441,-300.021764,0.000000,15.020370,-0.585938,-0.000236,0.695801,0.414185,0.872834
8.830000,-300.022000,-1100.195732,-300.021764,0.000000,-8.726120,0.000000,-0.000236,0.695801,0.923584,1.118584
8.832000,-300.022000,-1100.195761,-300.021754,0.000000,-0.858307,0.292969,-0.000246,1.263428,0.404663,1.474497
8.834000,-300.022000,-1100.195436,-300.021773,0.000000,9.727478,-0.585938,-0.000227,1.263428,0.737915,0.542344
8.836000,-300.022000,-1100.195980,-300.021734,0.000000,-16.307831,1.171875,-0.000266,1.757813,0.656982,1.711772
8.838000,-300.022000,-1100.195394,-300.021764,0.000000,17.595291,-0.878906,-0.000236,1.757813,0.433228,0.584714
8.840000,-300.022000,-1100.195870,-300.021764,0.000000,-14.305115,0.000000,-0.000236,1.574707,0.861694,1.271118
8.842000,-300.022000,-1100.195665,-300.021764,0.000000,6.151199,0.000000,-0.000236,1.574707,0.309448,1.152480
8.844000,-300.022000,-1100.195565,-300.021773,0.000000,3.004074,-0.292969,-0.000227,0.891113,0.785522,0.601663
8.846000,-300.022000,-1100.195971,-300.021734,0.000000,-12.159348,1.171875,-0.000266,0.891113,0.485596,1.610083
8.848000,-300.022000,-1100.195403,-300.021783,0.000000,17.023087,-1.464844,-0.000217,0.384521,0.490356,0.381335
8.850000,-300.022000,-1100.195994,-300.021764,0.000000,-17.738342,0.585938,-0.000236,0.384521,0.752197,1.423652
8.852000,-300.022000,-1100.195560,-300.021764,0.000000,13.017654,0.000000,-0.000236,0.555420,0.271362,0.788093
8.854000,-300.022000,-1100.195737,-300.021773,0.000000,-5.292892,-0.292969,-0.000227,0.555420,0.799805,0.762671
8.856000,-300.022000,-1100.195894,-300.021744,0.000000,-4.720688,0.878906,-0.000256,1.177979,0.318970,1.381282
8.858000,-300.022000,-1100.195470,-300.021793,0.000000,12.731552,-1.464844,-0.000207,1.177979,0.566528,0.288120
8.860000,-300.022000,-1100.196066,-300.021754,0.000000,-17.881393,1.171875,-0.000246,1.580811,0.590332,1.491445
8.862000,-300.022000,-1100.195489,-300.021783,0.000000,17.309189,-0.878906,-0.000217,1.580811,0.295166,0.449128
8.864000,-300.022000,-1100.195913,-300.021773,0.000000,-12.731552,0.292969,-0.000227,1.306152,0.761719,0.982998
8.866000,-300.022000,-1100.195780,-300.021783,0.000000,4.005432,-0.292969,-0.000217,1.306152,0.209473,1.033843
8.868000,-300.022000,-1100.195613,-300.021813,0.000000,5.006790,-0.878906,-0.000188,0.616455,0.647461,0.355913
8.870000,-300.022000,-1100.196061,-300.021793,0.000000,-13.446808,0.585938,-0.000207,0.616455,0.399902,1.432126
8.872000,-300.022000,-1100.195479,-300.021822,0.000000,17.452240,-0.878906,-0.000178,0.183105,0.361816,0.203379
8.874000,-300.022000,-1100.196061,-300.021783,0.000000,-17.452240,1.171875,-0.000217,0.183105,0.656982,1.203325
8.876000,-300.022000,-1100.195656,-300.021803,0.000000,12.159348,-0.585938,-0.000197,0.396729,0.176147,0.635559
8.878000,-300.021989,-1100.195794,-300.021813,0.251207,-4.148483,-0.292969,-0.000190,0.396729,0.685547,0.550818
8.880000,-300.021917,-1100.195975,-300.021783,1.781664,-5.435944,0.878906,-0.000238,1.007080,0.228516,1.203325
8.882000,-300.021739,-1100.195546,-300.021822,4.657520,12.874603,-1.171875,-0.000229,1.007080,0.461792,0.118638
8.884000,-300.021500,-1100.196133,-300.021783,6.787914,-17.595291,1.171875,-0.000265,1.440430,0.504639,1.364333
8.886000,-300.021261,-1100.195532,-300.021813,7.181250,18.024445,-0.878906,-0.000145,1.440430,0.252319,0.423706
8.888000,-300.021083,-1100.195899,-300.021803,5.718336,-11.014938,0.292969,0.000044,1.391602,0.790283,1.084687
8.890000,-300.021021,-1100.195737,-300.021773,2.606050,4.863739,0.878906,0.000282,1.391602,0.314209,1.296540
8.892000,-300.021000,-1100.195498,-300.021803,0.884947,7.152557,-0.878906,0.000553,0.939941,0.814087,0.677930
8.894000,-300.021000,-1100.195947,-300.021754,0.131112,-13.446808,1.464844,0.000664,0.939941,0.652222,1.855832
8.896000,-300.021000,-1100.195346,-300.021773,0.000000,18.024445,-0.585938,0.000751,0.671387,0.580811,0.711826
8.898000,-300.021000,-1100.195861,-300.021734,0.000000,-15.449524,1.171875,0.000732,0.671387,0.966431,1.660928
8.900000,-300.021000,-1100.195513,-300.021734,0.000000,10.442734,0.000000,0.000734,1.123047,0.480835,1.364333
8.902000,-300.021000,-1100.195508,-300.021734,0.000000,0.143051,0.000000,0.000734,1.123047,1.033081,1.118584
